audit_id	teacher_bucket	teacher_label	manual_status	manual_label	agreement	error_type	manual_reason	source_file	source_line	uid	question	teacher_answer	teacher_reason	gold_targets_reference_only
A-022	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	38	5aae9a40-b9b6-43fd-aabd-f3ad4f70cb7c	What was the date of death of a racially charged entertainment performer?	证据不足无法作答	The evidence lists multiple racially charged entertainment performers, including Billy B. Van, Walker and Williams Co., Butler May, Lew Dockstader, and Frank Brower. Each has a different date of death: Billy B. Van (August 3, 1870), Walker and Williams Co. (March 4, 1922), Butler May (November 17, 1917), Lew Dockstader (October 26, 1924), and Frank Brower (June 4, 1874). The question asks for a single date, but the evidence supports multiple incompatible answers.	"[""June 12, 1948""]"
A-023	ambiguous_evidence	A	supported_answer	S	0	version_specified	问题明确限定 book，原著中的凶手 Leo 可唯一回答；电视改编中的 Kirsten 不构成冲突。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	260	4f091c88-1fdf-4ed5-b8f5-e3505428d4a8	who is the killer in the book ordeal by innocence?	Leo or Kirsten	Document [2] explicitly states that in the original novel, the killer is revealed to be Leo, while the 2017 TV series adaptation reveals the killer to be Kirsten.	"[""Kirsten Lindstrom""]"
A-024	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	45	018ba428-768e-4eff-bf0e-e37bffeabeae	what is the largest online image sharing site in the world?	ambiguous_evidence无法作答	"Document [1] states that ""In terms of image sharing, Facebook is the largest social networking service."" Document [2] states that ""He created Instagram, the world's largest photo sharing website."" Document [3] states that ""The most prominent of these is Instagram, which has quickly become the dominant image sharing-centric social network."" Document [4] states that ""As of June 2016, there were more than 500 million monthly active Instagram users."" The evidence is ambiguous because it supports both Facebook and Instagram as the largest depending on the specific metric (social networking service vs. photo sharing website) and the timeframe."	"[""Instagram""]"
A-025	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	78	4822a3d8-a16e-405f-8327-55969ff54cbd	which arrondissement is the latin quarter in paris?	5th and 6th arrondissements	Document 1 explicitly states that the Latin Quarter of Paris is an area in the 5th and the 6th arrondissements. Document 3 confirms the 5th arrondissement is the location of the Quartier Latin.	"[""5th arrondissement""]"
A-026	ambiguous_evidence	A	supported_answer	S	0	canonical_answer	证据明确把无 mens rea 的犯罪称为 strict liability crimes；相关法域中的窄分类不推翻这一规范答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	114	06838ab7-d2e7-406e-8358-cf32b552311a	crimes that do not require mens rea are known as?	strict liability crimes, regulatory offences, absolute liability offences	Document [1] states that exceptions where someone acted without mental fault are known as strict liability crimes. Document [4] defines regulatory offences as crimes where the mens rea element is not required, and absolute liability offences as those that do not require any fault elements.	"[""strict liability crimes""]"
A-027	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	284	4f4829dd-38d4-4787-b74e-390ed8f2950e	part of this state is called the badlands?	证据不足无法作答	The evidence lists multiple locations with badlands, including Oregon, South Dakota, New Mexico, Saskatchewan, Alberta, and New Zealand. The question asks for a specific state, but the evidence does not identify a single state as the answer.	"[""South Dakota""]"
A-028	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	479	849f18ea-d95d-4165-97cc-dd46ebb18abe	When did the performer of song Peace In Mississippi die?	November 2, 1966	"Document [1] identifies Mississippi John Hurt as the performer of the song ""Peace In Mississippi"" and states he died on November 2, 1966. Document [4] identifies ""Peace in Mississippi"" as an instrumental by Jimi Hendrix, which contradicts the information in Document [1]. Document [3] confirms Mississippi John Hurt died on November 2, 1966."	"[""September 18, 1970""]"
A-029	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	29	57c60107-51a7-4083-b68b-1503d47159ea	what is the highest score in the nfl?	105, 107	"Document [1] states that the 2018 Los Angeles Rams season included a game that was the third highest scoring game in NFL history with a combined 105 points. Document [2] lists the ""Most Points, Both Teams -- 107"" for the 2004 Pro Bowl, which is a game within the NFL. Document [3] mentions the greatest margin of victory was 73-0, but does not state the total score. Document [5] mentions a 62-28 game, which is less than 105. The evidence supports multiple answers: 105 and 107."	"[""72–41""]"
A-030	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	40	760ba7c7-e503-41ce-b048-7decc2e9f762	who made the city of babylon the center of an empire?	Hammurabi, Nabopolassar	The evidence identifies two key figures who made Babylon the center of an empire. Document 1 states that the Amorite king Hammurabi created a short-lived empire in the 18th century BC. Document 3 states that Nabopolassar made Babylon his capital and is credited with founding the Neo-Babylonian Empire.	"[""Amorite king Hammurabi""]"
A-031	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	92	dec580e5-544a-47e1-a4f9-9d5a3d6346e9	when did the age pension start in australia?	1908 or 1909	The evidence states that the Australian Labor Commonwealth government led by Andrew Fisher introduced a national aged pension under the Invalid and Old-Aged Pensions Act 1908. Another source states the Age Pension was the first payment made by the Commonwealth Government, dating back to 1909.	"[""1909""]"
A-032	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	96	06a8065f-fda6-44cd-aac6-4848681c6478	who was the actress in breakfast at tiffany's?	Audrey Hepburn, Patricia Neal	"The evidence identifies the film ""Breakfast at Tiffany's"" (1961) starring Audrey Hepburn and George Peppard. Patricia Neal is listed as featuring in the film, playing the role of Emily Eustace Failenson. The question asks for the actress, and while Hepburn is the star, Neal is explicitly named as a featured actress in the film's cast."	"[""Audrey Hepburn""]"
A-033	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	193	321046d8-efea-4ce0-a231-ce3b476a2dd9	Nich Yaka Misyachna has been performed by which Russian tenor soloist?	multiple Russian tenors	The search results list multiple Russian tenor soloists who have performed the song, including Oleksandr Ponomariov, Konstantin Ognevoy, Anatoliy Solovianenko, Evgeny Belyaev, Boris Gmyrya, Yaroslav Alexandrovich Evdokimov, and Alexander Malinin. The evidence does not specify a single tenor, making the answer ambiguous.	"[""Evgeny Mikhailovich Belyaev""]"
A-034	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	11	61568d07-252a-4257-a746-9ceddf2f0859	who starred in the film the jazz singer?	ambiguous_evidence	"The evidence provides information about three different films titled ""The Jazz Singer"": a 1927 film starring Al Jolson, a 1952 remake starring Danny Thomas, and a 1980 remake starring Neil Diamond. The question does not specify which version of the film is being asked about."	"[""Yossele Rosenblatt"", ""Warner Oland"", ""May McAvoy"", ""Al Jolson""]"
A-035	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	106	e722cd1a-4845-4301-b8a1-d1c4821ce1ec	who sings wake me up before its over?	ambiguous: Technotronic, Avicii, or Wham!	"The search results show three songs with similar titles: ""Get Up! (Before the Night Is Over)"" by Technotronic, ""Wake Me Up"" by Avicii, and ""Wake Me Up Before You Go-Go"" by Wham!. The query asks ""who sings wake me up before its over"" which is a misquote of ""Wake Me Up Before You Go-Go"". Evidence [3] and [4] identify the artist of ""Wake Me Up Before You Go-Go"" as the British duo Wham!. Evidence [2] identifies the artist of ""Wake Me Up"" as Avicii. Evidence [1] identifies the artist of ""Get Up! (Before the Night Is Over)"" as Technotronic. The query is ambiguous because it could refer to any of these three songs."	"[""Aloe Blacc""]"
A-036	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	120	aab4e248-2e56-4453-9061-930f935a97f6	what are the band members names in fleetwood mac?	证据不足无法作答	The evidence lists multiple lineups for Fleetwood Mac over time. Doc-1 states the lineup for the self-titled debut album consisted of Peter Green, Mick Fleetwood, Jeremy Spencer, John McVie, and Danny Kirwan. Doc-1 also states the lineup for the album Rumours consisted of Lindsey Buckingham, Mick Fleetwood, Christine McVie, John McVie, and Stevie Nicks. Doc-5 states the lineup in 1997 was John McVie, Mick Fleetwood, Lindsey Buckingham, and Stevie Nicks. The evidence does not provide a single definitive list of current or historical members.	"[""Christine McVie"", ""Mike Campbell"", ""John McVie"", ""Stevie Nicks"", ""Neil Finn"", ""Mick Fleetwood""]"
A-037	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	232	407ee935-554e-412e-999b-911913b60903	when did immigration start in the united states?	around 1600 or July 4, 1864 or 1790	The evidence states that the first European settlements occurred from around 1600, and the first major law to encourage immigration was signed by President Abraham Lincoln on July 4, 1864. The Naturalization Act of 1790 is also mentioned as the first naturalization law.	"[""1607""]"
